id;Entity;Code;Year;Death_rate
KWT1985;Kuwait;KWT;1985;345.3132
KWT1986;Kuwait;KWT;1986;329.38852
KWT1987;Kuwait;KWT;1987;314.58398
KWT1993;Kuwait;KWT;1993;313.1673
KWT1994;Kuwait;KWT;1994;319.86887
KWT1995;Kuwait;KWT;1995;375.69293
KWT1996;Kuwait;KWT;1996;366.4915
KWT1997;Kuwait;KWT;1997;376.1117
KWT1998;Kuwait;KWT;1998;336.7256
KWT1999;Kuwait;KWT;1999;319.11182
KWT2000;Kuwait;KWT;2000;291.7579
KWT2001;Kuwait;KWT;2001;274.95908
KWT2002;Kuwait;KWT;2002;258.8697
KWT2003;Kuwait;KWT;2003;335.39154
KWT2004;Kuwait;KWT;2004;362.29327
KWT2005;Kuwait;KWT;2005;331.30157
KWT2006;Kuwait;KWT;2006;333.22122
KWT2007;Kuwait;KWT;2007;216.70825
KWT2008;Kuwait;KWT;2008;234.40077
KWT2009;Kuwait;KWT;2009;228.4359
KWT2010;Kuwait;KWT;2010;199.70015
KWT2011;Kuwait;KWT;2011;182.55064
KWT2012;Kuwait;KWT;2012;184.44365
KWT2013;Kuwait;KWT;2013;166.6514
KWT2014;Kuwait;KWT;2014;146.0641
KWT2015;Kuwait;KWT;2015;176.55974
KWT2016;Kuwait;KWT;2016;179.4173
KWT2017;Kuwait;KWT;2017;174.34975
KWT2018;Kuwait;KWT;2018;148.27039
KWT2019;Kuwait;KWT;2019;154.12183
KGZ1981;Kyrgyzstan;KGZ;1981;397.12708
KGZ1982;Kyrgyzstan;KGZ;1982;403.19235
KGZ1985;Kyrgyzstan;KGZ;1985;434.74246
KGZ1986;Kyrgyzstan;KGZ;1986;395.4914
KGZ1987;Kyrgyzstan;KGZ;1987;410.48126
KGZ1988;Kyrgyzstan;KGZ;1988;424.78415
KGZ1989;Kyrgyzstan;KGZ;1989;433.01083
KGZ1990;Kyrgyzstan;KGZ;1990;407.3666
KGZ1991;Kyrgyzstan;KGZ;1991;403.72015
KGZ1992;Kyrgyzstan;KGZ;1992;409.5783
KGZ1993;Kyrgyzstan;KGZ;1993;455.05722
KGZ1994;Kyrgyzstan;KGZ;1994;522.31757
KGZ1995;Kyrgyzstan;KGZ;1995;511.53757
KGZ1996;Kyrgyzstan;KGZ;1996;482.3866
KGZ1997;Kyrgyzstan;KGZ;1997;471.0148
KGZ1998;Kyrgyzstan;KGZ;1998;469.73785
KGZ1999;Kyrgyzstan;KGZ;1999;463.00058
KGZ2000;Kyrgyzstan;KGZ;2000;507.87973
KGZ2001;Kyrgyzstan;KGZ;2001;491.64886
KGZ2002;Kyrgyzstan;KGZ;2002;538.3757
KGZ2003;Kyrgyzstan;KGZ;2003;538.62256
KGZ2004;Kyrgyzstan;KGZ;2004;505.003
KGZ2005;Kyrgyzstan;KGZ;2005;537.21875
KGZ2006;Kyrgyzstan;KGZ;2006;552.2825
KGZ2007;Kyrgyzstan;KGZ;2007;543.43634
KGZ2008;Kyrgyzstan;KGZ;2008;532.53973
KGZ2009;Kyrgyzstan;KGZ;2009;536.7965
KGZ2010;Kyrgyzstan;KGZ;2010;527.4958
KGZ2011;Kyrgyzstan;KGZ;2011;531.6073
KGZ2012;Kyrgyzstan;KGZ;2012;533.59406
KGZ2013;Kyrgyzstan;KGZ;2013;494.0688
KGZ2014;Kyrgyzstan;KGZ;2014;493.60355
KGZ2015;Kyrgyzstan;KGZ;2015;476.89795
KGZ2016;Kyrgyzstan;KGZ;2016;433.08554
KGZ2017;Kyrgyzstan;KGZ;2017;433.21268
KGZ2018;Kyrgyzstan;KGZ;2018;415.2537
KGZ2019;Kyrgyzstan;KGZ;2019;412.19324
LVA1980;Latvia;LVA;1980;548.0371
LVA1981;Latvia;LVA;1981;536.1837
LVA1982;Latvia;LVA;1982;513.642
LVA1983;Latvia;LVA;1983;529.284
LVA1984;Latvia;LVA;1984;550.1584
LVA1985;Latvia;LVA;1985;573.88586
LVA1986;Latvia;LVA;1986;513.42664
LVA1987;Latvia;LVA;1987;522.72784
LVA1988;Latvia;LVA;1988;513.954
LVA1989;Latvia;LVA;1989;488.40256
LVA1990;Latvia;LVA;1990;505.46735
LVA1991;Latvia;LVA;1991;490.9547
LVA1992;Latvia;LVA;1992;499.81488
LVA1993;Latvia;LVA;1993;562.6418
LVA1994;Latvia;LVA;1994;601.9091
LVA1995;Latvia;LVA;1995;565.2658
LVA1996;Latvia;LVA;1996;491.05545
LVA1997;Latvia;LVA;1997;471.28018
LVA1998;Latvia;LVA;1998;478.99722
LVA1999;Latvia;LVA;1999;451.08313
LVA2000;Latvia;LVA;2000;447.93152
LVA2001;Latvia;LVA;2001;464.82117
LVA2002;Latvia;LVA;2002;459.51486
LVA2003;Latvia;LVA;2003;454.06592
LVA2004;Latvia;LVA;2004;444.33157
LVA2005;Latvia;LVA;2005;447.5076
LVA2006;Latvia;LVA;2006;436.37613
LVA2007;Latvia;LVA;2007;435.83313
LVA2008;Latvia;LVA;2008;389.75906
LVA2009;Latvia;LVA;2009;371.31326
LVA2010;Latvia;LVA;2010;369.36377
LVA2011;Latvia;LVA;2011;349.49078
LVA2012;Latvia;LVA;2012;351.68326
LVA2013;Latvia;LVA;2013;345.13846
LVA2014;Latvia;LVA;2014;334.21008
LVA2015;Latvia;LVA;2015;327.24466
LVA2016;Latvia;LVA;2016;319.85425
LVA2017;Latvia;LVA;2017;316.67178
LVA2018;Latvia;LVA;2018;310.93127
LVA2019;Latvia;LVA;2019;291.66214
LVA2020;Latvia;LVA;2020;296.28012
LVA2021;Latvia;LVA;2021;332.68948
LBN2019;Lebanon;LBN;2019;90.07418
LBN2020;Lebanon;LBN;2020;54.479336
LBN2021;Lebanon;LBN;2021;61.361748
LTU1981;Lithuania;LTU;1981;423.62134
LTU1982;Lithuania;LTU;1982;411.2509
LTU1985;Lithuania;LTU;1985;466.8482
LTU1986;Lithuania;LTU;1986;427.4506
LTU1987;Lithuania;LTU;1987;439.9345
LTU1988;Lithuania;LTU;1988;431.42056
LTU1989;Lithuania;LTU;1989;423.22842
LTU1990;Lithuania;LTU;1990;437.9854
LTU1991;Lithuania;LTU;1991;429.7836
LTU1992;Lithuania;LTU;1992;421.1066
LTU1993;Lithuania;LTU;1993;470.48196
LTU1994;Lithuania;LTU;1994;459.32764
LTU1995;Lithuania;LTU;1995;454.8258
LTU1996;Lithuania;LTU;1996;436.9846
LTU1997;Lithuania;LTU;1997;418.6329
LTU1998;Lithuania;LTU;1998;409.0555
LTU1999;Lithuania;LTU;1999;399.92773
LTU2000;Lithuania;LTU;2000;382.1818
LTU2001;Lithuania;LTU;2001;399.03214
LTU2002;Lithuania;LTU;2002;398.00662
LTU2003;Lithuania;LTU;2003;390.42282
LTU2004;Lithuania;LTU;2004;389.58157
LTU2005;Lithuania;LTU;2005;406.1884
LTU2006;Lithuania;LTU;2006;407.47107
LTU2007;Lithuania;LTU;2007;400.40244
LTU2008;Lithuania;LTU;2008;375.80722
LTU2009;Lithuania;LTU;2009;359.3434
LTU2010;Lithuania;LTU;2010;356.3636
LTU2011;Lithuania;LTU;2011;341.87335
LTU2012;Lithuania;LTU;2012;335.0073
LTU2013;Lithuania;LTU;2013;328.69873
LTU2014;Lithuania;LTU;2014;311.1402
LTU2015;Lithuania;LTU;2015;319.15695
LTU2016;Lithuania;LTU;2016;309.03983
LTU2017;Lithuania;LTU;2017;292.85977
LTU2018;Lithuania;LTU;2018;281.01346
LTU2019;Lithuania;LTU;2019;266.22968
LTU2020;Lithuania;LTU;2020;294.28946
LTU2021;Lithuania;LTU;2021;294.0899
LTU2022;Lithuania;LTU;2022;283.53363
LUX1967;Luxembourg;LUX;1967;431.02536
LUX1968;Luxembourg;LUX;1968;459.3573
LUX1969;Luxembourg;LUX;1969;465.97574
LUX1970;Luxembourg;LUX;1970;458.37244
LUX1971;Luxembourg;LUX;1971;453.69604
LUX1972;Luxembourg;LUX;1972;391.499
LUX1973;Luxembourg;LUX;1973;397.03412
LUX1974;Luxembourg;LUX;1974;410.7491
LUX1975;Luxembourg;LUX;1975;413.0866
LUX1976;Luxembourg;LUX;1976;435.16052
LUX1977;Luxembourg;LUX;1977;379.13675
LUX1978;Luxembourg;LUX;1978;393.92432
LUX1979;Luxembourg;LUX;1979;387.12177
LUX1980;Luxembourg;LUX;1980;378.60107
LUX1981;Luxembourg;LUX;1981;364.0494
LUX1982;Luxembourg;LUX;1982;349.2747
LUX1983;Luxembourg;LUX;1983;359.88702
LUX1984;Luxembourg;LUX;1984;358.3622
LUX1985;Luxembourg;LUX;1985;342.08124
LUX1986;Luxembourg;LUX;1986;326.13818
LUX1987;Luxembourg;LUX;1987;323.3031
LUX1988;Luxembourg;LUX;1988;298.8283
LUX1989;Luxembourg;LUX;1989;298.28003
LUX1990;Luxembourg;LUX;1990;273.25198
LUX1991;Luxembourg;LUX;1991;253.42337
LUX1992;Luxembourg;LUX;1992;248.33849
LUX1993;Luxembourg;LUX;1993;239.46977
LUX1994;Luxembourg;LUX;1994;221.69585
LUX1995;Luxembourg;LUX;1995;211.66959
LUX1996;Luxembourg;LUX;1996;223.05931
LUX1997;Luxembourg;LUX;1997;206.10268
LUX1998;Luxembourg;LUX;1998;197.53474
LUX1999;Luxembourg;LUX;1999;184.87076
LUX2000;Luxembourg;LUX;2000;173.10283
LUX2001;Luxembourg;LUX;2001;181.06102
LUX2002;Luxembourg;LUX;2002;177.4946
LUX2003;Luxembourg;LUX;2003;190.08783
LUX2004;Luxembourg;LUX;2004;163.03548
LUX2005;Luxembourg;LUX;2005;161.97586
LUX2006;Luxembourg;LUX;2006;166.4894
LUX2007;Luxembourg;LUX;2007;150.1842
LUX2008;Luxembourg;LUX;2008;138.40326
LUX2009;Luxembourg;LUX;2009;132.96281
LUX2010;Luxembourg;LUX;2010;122.20283
LUX2011;Luxembourg;LUX;2011;119.578964
LUX2012;Luxembourg;LUX;2012;110.55043
LUX2013;Luxembourg;LUX;2013;102.73006
LUX2014;Luxembourg;LUX;2014;97.61374
LUX2015;Luxembourg;LUX;2015;92.92849
LUX2016;Luxembourg;LUX;2016;95.97439
LUX2017;Luxembourg;LUX;2017;97.57406
LUX2018;Luxembourg;LUX;2018;88.24319
LUX2019;Luxembourg;LUX;2019;79.37911
LUX2020;Luxembourg;LUX;2020;77.35233
LUX2021;Luxembourg;LUX;2021;70.91903
LUX2022;Luxembourg;LUX;2022;71.927
MYS2000;Malaysia;MYS;2000;113.08715
MYS2001;Malaysia;MYS;2001;119.06479
MYS2002;Malaysia;MYS;2002;113.8255
MYS2003;Malaysia;MYS;2003;111.5029
MYS2004;Malaysia;MYS;2004;109.57354
MYS2005;Malaysia;MYS;2005;109.34683
MYS2006;Malaysia;MYS;2006;107.912384
MYS2007;Malaysia;MYS;2007;106.59867
MYS2008;Malaysia;MYS;2008;109.688736
MYS2009;Malaysia;MYS;2009;96.10945
MYS2010;Malaysia;MYS;2010;92.83803
MYS2011;Malaysia;MYS;2011;94.806404
MYS2012;Malaysia;MYS;2012;91.50058
MYS2013;Malaysia;MYS;2013;87.89143
MYS2014;Malaysia;MYS;2014;88.49979
MYS2015;Malaysia;MYS;2015;91.07099
MYS2016;Malaysia;MYS;2016;90.08388
MYS2017;Malaysia;MYS;2017;104.9696
MYS2018;Malaysia;MYS;2018;136.16893
MYS2019;Malaysia;MYS;2019;113.19008
MYS2020;Malaysia;MYS;2020;119.34524
MDV2000;Maldives;MDV;2000;31.486345
MDV2001;Maldives;MDV;2001;253.8509
MDV2002;Maldives;MDV;2002;239.40376
MDV2003;Maldives;MDV;2003;297.17627
MDV2004;Maldives;MDV;2004;128.91493
MDV2005;Maldives;MDV;2005;39.523712
MDV2007;Maldives;MDV;2007;257.75595
MDV2008;Maldives;MDV;2008;228.00816
MDV2010;Maldives;MDV;2010;252.9829
MDV2011;Maldives;MDV;2011;237.62485
MDV2012;Maldives;MDV;2012;221.82495
MDV2013;Maldives;MDV;2013;203.42694
MDV2014;Maldives;MDV;2014;215.79953
MDV2015;Maldives;MDV;2015;197.96652
MDV2016;Maldives;MDV;2016;184.51863
MDV2017;Maldives;MDV;2017;182.14691
MDV2018;Maldives;MDV;2018;149.36906
MDV2019;Maldives;MDV;2019;99.05189
MLT1965;Malta;MLT;1965;568.2943
MLT1967;Malta;MLT;1967;523.2308
MLT1968;Malta;MLT;1968;512.47504
MLT1969;Malta;MLT;1969;482.39908
MLT1970;Malta;MLT;1970;461.13773
MLT1971;Malta;MLT;1971;460.05322
MLT1972;Malta;MLT;1972;434.70956
MLT1973;Malta;MLT;1973;570.01776
MLT1974;Malta;MLT;1974;517.47845
MLT1975;Malta;MLT;1975;576.2628
MLT1976;Malta;MLT;1976;616.95605
MLT1977;Malta;MLT;1977;716.4341
MLT1978;Malta;MLT;1978;812.1982
MLT1979;Malta;MLT;1979;722.1378
MLT1980;Malta;MLT;1980;795.0402
MLT1981;Malta;MLT;1981;944.7208
MLT1982;Malta;MLT;1982;481.084
MLT1983;Malta;MLT;1983;502.23038
MLT1984;Malta;MLT;1984;420.4605
MLT1985;Malta;MLT;1985;401.64944
MLT1986;Malta;MLT;1986;462.56912
MLT1987;Malta;MLT;1987;466.4683
MLT1988;Malta;MLT;1988;364.7751
MLT1989;Malta;MLT;1989;315.89948
MLT1990;Malta;MLT;1990;316.7568
MLT1991;Malta;MLT;1991;322.0366
MLT1992;Malta;MLT;1992;293.2376
MLT1993;Malta;MLT;1993;279.1959
MLT1994;Malta;MLT;1994;253.51343
MLT1995;Malta;MLT;1995;237.62761
MLT1996;Malta;MLT;1996;247.05777
MLT1997;Malta;MLT;1997;249.45184
MLT1998;Malta;MLT;1998;243.91985
MLT1999;Malta;MLT;1999;267.5609
MLT2000;Malta;MLT;2000;239.82756
MLT2001;Malta;MLT;2001;212.09
MLT2002;Malta;MLT;2002;214.80783
MLT2003;Malta;MLT;2003;214.5567
MLT2004;Malta;MLT;2004;189.02943
MLT2005;Malta;MLT;2005;200.62917
MLT2006;Malta;MLT;2006;191.34879
MLT2007;Malta;MLT;2007;170.58806
MLT2008;Malta;MLT;2008;166.30838
MLT2009;Malta;MLT;2009;155.35617
MLT2010;Malta;MLT;2010;138.9571
MLT2011;Malta;MLT;2011;169.59906
MLT2012;Malta;MLT;2012;177.24557
MLT2013;Malta;MLT;2013;138.68204
MLT2014;Malta;MLT;2014;128.24345
MLT2015;Malta;MLT;2015;133.25061
MLT2016;Malta;MLT;2016;114.26814
MLT2017;Malta;MLT;2017;113.848076
MLT2018;Malta;MLT;2018;110.69922
MLT2019;Malta;MLT;2019;108.71578
MLT2020;Malta;MLT;2020;106.3992
MTQ1970;Martinique;MTQ;1970;268.45883
MTQ1971;Martinique;MTQ;1971;241.60078
MTQ1974;Martinique;MTQ;1974;290.8897
MTQ1975;Martinique;MTQ;1975;289.36206
MTQ1981;Martinique;MTQ;1981;227.22209
MTQ1982;Martinique;MTQ;1982;194.27455
MTQ1985;Martinique;MTQ;1985;261.24448
MTQ2000;Martinique;MTQ;2000;140.59314
MTQ2001;Martinique;MTQ;2001;126.815414
MTQ2002;Martinique;MTQ;2002;121.844154
MTQ2003;Martinique;MTQ;2003;115.989876
MTQ2004;Martinique;MTQ;2004;113.94616
MTQ2005;Martinique;MTQ;2005;94.03784
MTQ2006;Martinique;MTQ;2006;96.757454
MTQ2007;Martinique;MTQ;2007;100.91767
MTQ2008;Martinique;MTQ;2008;97.2845
MTQ2009;Martinique;MTQ;2009;87.03592
MTQ2010;Martinique;MTQ;2010;89.04144
MTQ2011;Martinique;MTQ;2011;77.83833
MTQ2013;Martinique;MTQ;2013;75.20458
MTQ2014;Martinique;MTQ;2014;82.60651
MTQ2015;Martinique;MTQ;2015;74.329956
MTQ2016;Martinique;MTQ;2016;79.72018
MUS1961;Mauritius;MUS;1961;381.21603
MUS1962;Mauritius;MUS;1962;323.78864
MUS1963;Mauritius;MUS;1963;326.7833
MUS1964;Mauritius;MUS;1964;350.08936
MUS1965;Mauritius;MUS;1965;362.7233
MUS1966;Mauritius;MUS;1966;361.42624
MUS1967;Mauritius;MUS;1967;338.5122
MUS1968;Mauritius;MUS;1968;342.8535
MUS1969;Mauritius;MUS;1969;347.84805
MUS1970;Mauritius;MUS;1970;383.63013
MUS1971;Mauritius;MUS;1971;403.19955
MUS1972;Mauritius;MUS;1972;357.4037
MUS1973;Mauritius;MUS;1973;369.02167
MUS1974;Mauritius;MUS;1974;369.5787
MUS1975;Mauritius;MUS;1975;458.53174
MUS1976;Mauritius;MUS;1976;465.0708
MUS1977;Mauritius;MUS;1977;498.84012
MUS1978;Mauritius;MUS;1978;465.37894
MUS1979;Mauritius;MUS;1979;495.59305
MUS1980;Mauritius;MUS;1980;535.01025
MUS1981;Mauritius;MUS;1981;560.58813
MUS1982;Mauritius;MUS;1982;623.52936
MUS1983;Mauritius;MUS;1983;522.9044
MUS1984;Mauritius;MUS;1984;540.3692
MUS1985;Mauritius;MUS;1985;537.0699
MUS1986;Mauritius;MUS;1986;500.1836
MUS1987;Mauritius;MUS;1987;500.8411
MUS1988;Mauritius;MUS;1988;460.65027
MUS1989;Mauritius;MUS;1989;480.21466
MUS1990;Mauritius;MUS;1990;434.46497
MUS1991;Mauritius;MUS;1991;432.4881
MUS1992;Mauritius;MUS;1992;410.0675
MUS1993;Mauritius;MUS;1993;460.1378
MUS1994;Mauritius;MUS;1994;433.24588
MUS1995;Mauritius;MUS;1995;410.01056
MUS1996;Mauritius;MUS;1996;422.84732
MUS1997;Mauritius;MUS;1997;455.5756
MUS1998;Mauritius;MUS;1998;455.8709
MUS1999;Mauritius;MUS;1999;441.86182
MUS2000;Mauritius;MUS;2000;431.32642
MUS2001;Mauritius;MUS;2001;410.1411
MUS2002;Mauritius;MUS;2002;435.1131
MUS2003;Mauritius;MUS;2003;437.874
MUS2004;Mauritius;MUS;2004;417.7795
MUS2005;Mauritius;MUS;2005;306.8499
MUS2006;Mauritius;MUS;2006;307.61
MUS2007;Mauritius;MUS;2007;278.2987
MUS2008;Mauritius;MUS;2008;274.34708
MUS2009;Mauritius;MUS;2009;248.82373
MUS2010;Mauritius;MUS;2010;237.44102
MUS2011;Mauritius;MUS;2011;223.7156
MUS2012;Mauritius;MUS;2012;224.31795
MUS2013;Mauritius;MUS;2013;207.79301
MUS2014;Mauritius;MUS;2014;211.42644
MUS2015;Mauritius;MUS;2015;217.66331
MUS2016;Mauritius;MUS;2016;232.70496
MUS2017;Mauritius;MUS;2017;207.87894
MUS2018;Mauritius;MUS;2018;233.79774
MUS2019;Mauritius;MUS;2019;210.38913
MUS2020;Mauritius;MUS;2020;190.09956
MUS2021;Mauritius;MUS;2021;235.69098
MUS2022;Mauritius;MUS;2022;248.67546
MYT2012;Mayotte;MYT;2012;77.675354
MYT2013;Mayotte;MYT;2013;73.03217
MYT2014;Mayotte;MYT;2014;113.850624
MYT2015;Mayotte;MYT;2015;130.09166
MYT2016;Mayotte;MYT;2016;124.28148
MEX1955;Mexico;MEX;1955;207.53175
MEX1956;Mexico;MEX;1956;211.11575
MEX1957;Mexico;MEX;1957;216.73924
MEX1958;Mexico;MEX;1958;186.12761
MEX1959;Mexico;MEX;1959;188.20663
MEX1960;Mexico;MEX;1960;209.02174
MEX1961;Mexico;MEX;1961;202.94255
MEX1962;Mexico;MEX;1962;198.52744
MEX1963;Mexico;MEX;1963;148.90918
MEX1964;Mexico;MEX;1964;148.92184
MEX1965;Mexico;MEX;1965;143.41135
MEX1966;Mexico;MEX;1966;144.44745
MEX1967;Mexico;MEX;1967;140.94
MEX1968;Mexico;MEX;1968;147.08873
MEX1969;Mexico;MEX;1969;201.55617
MEX1970;Mexico;MEX;1970;200.43263
MEX1971;Mexico;MEX;1971;187.14952
MEX1972;Mexico;MEX;1972;209.29271
MEX1973;Mexico;MEX;1973;215.57741
MEX1974;Mexico;MEX;1974;213.29837
MEX1975;Mexico;MEX;1975;215.20943
MEX1976;Mexico;MEX;1976;216.33768
MEX1977;Mexico;MEX;1977;208.3762
MEX1978;Mexico;MEX;1978;204.0462
MEX1979;Mexico;MEX;1979;203.49728
MEX1980;Mexico;MEX;1980;204.89027
MEX1981;Mexico;MEX;1981;218.83594
MEX1982;Mexico;MEX;1982;211.15274
MEX1983;Mexico;MEX;1983;220.59953
MEX1984;Mexico;MEX;1984;184.4416
MEX1985;Mexico;MEX;1985;206.08884
MEX1986;Mexico;MEX;1986;198.66913
MEX1987;Mexico;MEX;1987;198.39351
MEX1988;Mexico;MEX;1988;205.73763
MEX1989;Mexico;MEX;1989;206.29195
MEX1990;Mexico;MEX;1990;202.35829
MEX1991;Mexico;MEX;1991;198.62155
MEX1992;Mexico;MEX;1992;207.53027
MEX1993;Mexico;MEX;1993;209.12819
MEX1994;Mexico;MEX;1994;214.38768
MEX1995;Mexico;MEX;1995;213.63249
MEX1996;Mexico;MEX;1996;174.32474
MEX1997;Mexico;MEX;1997;171.16386
MEX1998;Mexico;MEX;1998;161.38219
MEX1999;Mexico;MEX;1999;154.70502
MEX2000;Mexico;MEX;2000;148.44194
MEX2001;Mexico;MEX;2001;145.15854
MEX2002;Mexico;MEX;2002;146.36617
MEX2003;Mexico;MEX;2003;146.15749
MEX2004;Mexico;MEX;2004;140.80455
MEX2005;Mexico;MEX;2005;141.12323
MEX2006;Mexico;MEX;2006;135.96442
MEX2007;Mexico;MEX;2007;137.19206
MEX2008;Mexico;MEX;2008;142.37584
MEX2009;Mexico;MEX;2009;140.79497
MEX2010;Mexico;MEX;2010;145.59187
MEX2011;Mexico;MEX;2011;139.90466
MEX2012;Mexico;MEX;2012;139.41682
MEX2013;Mexico;MEX;2013;138.5737
MEX2014;Mexico;MEX;2014;143.3141
MEX2015;Mexico;MEX;2015;146.46335
MEX2016;Mexico;MEX;2016;148.83333
MEX2017;Mexico;MEX;2017;148.6703
MEX2018;Mexico;MEX;2018;150.48657
MEX2019;Mexico;MEX;2019;151.37212
MEX2020;Mexico;MEX;2020;198.48056
MEX2021;Mexico;MEX;2021;194.57265
MDA1981;Moldova;MDA;1981;622.7661
MDA1982;Moldova;MDA;1982;585.8837
MDA1985;Moldova;MDA;1985;635.8196
MDA1986;Moldova;MDA;1986;549.2547
MDA1987;Moldova;MDA;1987;543.8546
MDA1988;Moldova;MDA;1988;537.8398
MDA1989;Moldova;MDA;1989;481.0816
MDA1990;Moldova;MDA;1990;438.83194
MDA1991;Moldova;MDA;1991;452.49698
MDA1992;Moldova;MDA;1992;410.60532
MDA1993;Moldova;MDA;1993;441.6273
MDA1994;Moldova;MDA;1994;508.85925
MDA1995;Moldova;MDA;1995;566.9952
MDA1996;Moldova;MDA;1996;594.26294
MDA1997;Moldova;MDA;1997;618.71606
MDA1998;Moldova;MDA;1998;579.2958
MDA1999;Moldova;MDA;1999;620.42316
MDA2000;Moldova;MDA;2000;622.2433
MDA2001;Moldova;MDA;2001;606.7653
MDA2002;Moldova;MDA;2002;631.42584
MDA2003;Moldova;MDA;2003;639.7061
MDA2004;Moldova;MDA;2004;602.2935
MDA2005;Moldova;MDA;2005;641.1342
MDA2006;Moldova;MDA;2006;587.7414
MDA2007;Moldova;MDA;2007;561.41705
MDA2008;Moldova;MDA;2008;537.07874
MDA2009;Moldova;MDA;2009;535.70685
MDA2010;Moldova;MDA;2010;549.06616
MDA2011;Moldova;MDA;2011;497.96136
MDA2012;Moldova;MDA;2012;494.1437
MDA2013;Moldova;MDA;2013;469.51602
MDA2014;Moldova;MDA;2014;477.67337
MDA2015;Moldova;MDA;2015;474.75012
MDA2016;Moldova;MDA;2016;442.2106
MDA2017;Moldova;MDA;2017;422.1156
MDA2018;Moldova;MDA;2018;415.06583
MNG1994;Mongolia;MNG;1994;414.2088
MNG2016;Mongolia;MNG;2016;312.3613
MNG2017;Mongolia;MNG;2017;289.47183
MNG2018;Mongolia;MNG;2018;307.56705
MNG2019;Mongolia;MNG;2019;275.33026
MNG2020;Mongolia;MNG;2020;256.00702
MNG2021;Mongolia;MNG;2021;299.76294
MNE2000;Montenegro;MNE;2000;383.9554
MNE2001;Montenegro;MNE;2001;376.14197
MNE2002;Montenegro;MNE;2002;353.76505
MNE2003;Montenegro;MNE;2003;368.25824
MNE2004;Montenegro;MNE;2004;372.6537
MNE2005;Montenegro;MNE;2005;379.34146
MNE2006;Montenegro;MNE;2006;401.14926
MNE2007;Montenegro;MNE;2007;387.3196
MNE2008;Montenegro;MNE;2008;344.68323
MNE2009;Montenegro;MNE;2009;348.39017
MNE2017;Montenegro;MNE;2017;182.72118
MNE2019;Montenegro;MNE;2019;131.54285
NLD1950;Netherlands;NLD;1950;333.98767
NLD1951;Netherlands;NLD;1951;333.31702
NLD1952;Netherlands;NLD;1952;332.0264
NLD1953;Netherlands;NLD;1953;342.339
NLD1954;Netherlands;NLD;1954;346.26135
NLD1955;Netherlands;NLD;1955;353.70312
NLD1956;Netherlands;NLD;1956;368.01874
NLD1957;Netherlands;NLD;1957;342.8073
NLD1958;Netherlands;NLD;1958;343.97787
NLD1959;Netherlands;NLD;1959;331.93442
NLD1960;Netherlands;NLD;1960;330.09955
NLD1961;Netherlands;NLD;1961;332.97256
NLD1962;Netherlands;NLD;1962;350.23785
NLD1963;Netherlands;NLD;1963;344.68906
NLD1964;Netherlands;NLD;1964;324.09894
NLD1965;Netherlands;NLD;1965;334.6094
NLD1966;Netherlands;NLD;1966;325.86987
NLD1967;Netherlands;NLD;1967;316.05377
NLD1968;Netherlands;NLD;1968;324.00528
NLD1969;Netherlands;NLD;1969;325.55646
NLD1970;Netherlands;NLD;1970;331.08563
NLD1971;Netherlands;NLD;1971;321.8384
NLD1972;Netherlands;NLD;1972;333.7685
NLD1973;Netherlands;NLD;1973;310.32333
NLD1974;Netherlands;NLD;1974;301.29684
NLD1975;Netherlands;NLD;1975;302.1692
NLD1976;Netherlands;NLD;1976;300.05148
NLD1977;Netherlands;NLD;1977;281.39606
NLD1978;Netherlands;NLD;1978;284.50275
NLD1979;Netherlands;NLD;1979;276.38553
NLD1980;Netherlands;NLD;1980;268.29214
NLD1981;Netherlands;NLD;1981;266.37677
NLD1982;Netherlands;NLD;1982;262.57462
NLD1983;Netherlands;NLD;1983;256.19003
NLD1984;Netherlands;NLD;1984;254.63107
NLD1985;Netherlands;NLD;1985;254.12851
NLD1986;Netherlands;NLD;1986;244.09978
NLD1987;Netherlands;NLD;1987;227.83647
NLD1988;Netherlands;NLD;1988;224.89655
NLD1989;Netherlands;NLD;1989;221.21997
NLD1990;Netherlands;NLD;1990;216.74393
NLD1991;Netherlands;NLD;1991;213.65997
NLD1992;Netherlands;NLD;1992;208.32849
NLD1993;Netherlands;NLD;1993;215.46544
NLD1994;Netherlands;NLD;1994;202.21527
NLD1995;Netherlands;NLD;1995;200.39226
NLD1996;Netherlands;NLD;1996;194.5295
NLD1997;Netherlands;NLD;1997;185.50452
NLD1998;Netherlands;NLD;1998;182.77092
NLD1999;Netherlands;NLD;1999;178.40938
NLD2000;Netherlands;NLD;2000;174.07285
NLD2001;Netherlands;NLD;2001;164.76309
NLD2002;Netherlands;NLD;2002;163.42595
NLD2003;Netherlands;NLD;2003;157.20616
NLD2004;Netherlands;NLD;2004;146.22998
NLD2005;Netherlands;NLD;2005;138.72345
NLD2006;Netherlands;NLD;2006;129.52605
NLD2007;Netherlands;NLD;2007;123.57241
NLD2008;Netherlands;NLD;2008;117.537994
NLD2009;Netherlands;NLD;2009;110.8556
NLD2010;Netherlands;NLD;2010;107.90192
NLD2011;Netherlands;NLD;2011;102.3282
NLD2012;Netherlands;NLD;2012;100.14109
NLD2013;Netherlands;NLD;2013;97.28936
NLD2014;Netherlands;NLD;2014;92.96863
NLD2015;Netherlands;NLD;2015;94.11274
NLD2016;Netherlands;NLD;2016;89.94741
