Code;Year;Age_death;id
CAN;1971;364.7728;CAN_1971
CAN;1972;365.8033;CAN_1972
CAN;1973;360.14294;CAN_1973
CAN;1974;359.56226;CAN_1974
CAN;1975;345.29852;CAN_1975
CAN;1976;343.68686;CAN_1976
CAN;1977;327.21237;CAN_1977
CAN;1978;314.22968;CAN_1978
CAN;1979;301.9828;CAN_1979
CAN;1980;296.58853;CAN_1980
CAN;1981;282.8806;CAN_1981
CAN;1982;286.65915;CAN_1982
CAN;1983;263.20212;CAN_1983
CAN;1984;252.89105;CAN_1984
CAN;1985;245.36263;CAN_1985
CAN;1986;244.13461;CAN_1986
CAN;1987;231.84608;CAN_1987
CAN;1988;226.12578;CAN_1988
CAN;1989;216.52763;CAN_1989
CAN;1990;203.06787;CAN_1990
CAN;1991;197.27644;CAN_1991
CAN;1992;188.54012;CAN_1992
CAN;1993;188.90193;CAN_1993
CAN;1994;182.18033;CAN_1994
CAN;1995;176.92757;CAN_1995
CAN;1996;175.75484;CAN_1996
CAN;1997;170.4942;CAN_1997
CAN;1998;165.2036;CAN_1998
CAN;1999;159.67186;CAN_1999
CAN;2000;149.12917;CAN_2000
CAN;2001;141.99028;CAN_2001
CAN;2002;136.96167;CAN_2002
CAN;2003;132.5842;CAN_2003
CAN;2004;125.865074;CAN_2004
CAN;2005;120.25072;CAN_2005
CAN;2006;111.96003;CAN_2006
CAN;2007;109.37128;CAN_2007
CAN;2008;105.82216;CAN_2008
CAN;2009;100.6836;CAN_2009
CAN;2010;96.02603;CAN_2010
CAN;2011;90.69756;CAN_2011
CAN;2012;88.81053;CAN_2012
CAN;2013;88.26132;CAN_2013
CAN;2014;87.230034;CAN_2014
CAN;2015;85.90887;CAN_2015
CAN;2016;83.32171;CAN_2016
CAN;2017;83.07278;CAN_2017
CAN;2018;82.328;CAN_2018
CAN;2019;80.14352;CAN_2019
CAN;2020;80.53017;CAN_2020
CAN;2021;78.677986;CAN_2021
CAN;2022;79.05831;CAN_2022
CPV;1980;298.8886;CPV_1980
CPV;2011;210.88269;CPV_2011
CHL;1955;316.82047;CHL_1955
CHL;1956;303.8765;CHL_1956
CHL;1957;294.89206;CHL_1957
CHL;1958;295.8344;CHL_1958
CHL;1959;312.4267;CHL_1959
CHL;1960;301.62112;CHL_1960
CHL;1961;310.5809;CHL_1961
CHL;1962;304.65887;CHL_1962
CHL;1963;334.7239;CHL_1963
CHL;1964;325.7279;CHL_1964
CHL;1965;350.41638;CHL_1965
CHL;1966;319.62445;CHL_1966
CHL;1967;338.2913;CHL_1967
CHL;1968;335.77005;CHL_1968
CHL;1969;350.14413;CHL_1969
CHL;1970;331.26987;CHL_1970
CHL;1971;331.17334;CHL_1971
CHL;1972;326.8741;CHL_1972
CHL;1973;302.87366;CHL_1973
CHL;1974;253.85179;CHL_1974
CHL;1975;255.65587;CHL_1975
CHL;1976;259.12805;CHL_1976
CHL;1977;253.99411;CHL_1977
CHL;1978;264.39316;CHL_1978
CHL;1979;262.12897;CHL_1979
CHL;1980;272.36914;CHL_1980
CHL;1981;258.06143;CHL_1981
CHL;1982;256.00406;CHL_1982
CHL;1983;270.62442;CHL_1983
CHL;1984;266.91278;CHL_1984
CHL;1985;257.77078;CHL_1985
CHL;1986;241.16264;CHL_1986
CHL;1987;228.76134;CHL_1987
CHL;1988;223.88112;CHL_1988
CHL;1989;216.95741;CHL_1989
CHL;1990;224.5156;CHL_1990
CHL;1991;215.26845;CHL_1991
CHL;1992;210.58455;CHL_1992
CHL;1993;205.92078;CHL_1993
CHL;1994;191.95723;CHL_1994
CHL;1995;186.21107;CHL_1995
CHL;1996;181.13437;CHL_1996
CHL;1997;167.83293;CHL_1997
CHL;1998;171.9859;CHL_1998
CHL;1999;171.1262;CHL_1999
CHL;2000;159.4578;CHL_2000
CHL;2001;157.20663;CHL_2001
CHL;2002;149.16745;CHL_2002
CHL;2003;152.02802;CHL_2003
CHL;2004;149.33183;CHL_2004
CHL;2005;143.94734;CHL_2005
CHL;2006;136.31746;CHL_2006
CHL;2007;136.18826;CHL_2007
CHL;2008;124.654755;CHL_2008
CHL;2009;124.32382;CHL_2009
CHL;2010;130.3549;CHL_2010
CHL;2011;118.59695;CHL_2011
CHL;2012;119.849106;CHL_2012
CHL;2013;117.7857;CHL_2013
CHL;2014;114.603355;CHL_2014
CHL;2015;111.060036;CHL_2015
CHL;2016;105.69701;CHL_2016
CHL;2017;102.70462;CHL_2017
CHL;2018;98.176285;CHL_2018
CHL;2019;94.80325;CHL_2019
CHL;2020;94.64348;CHL_2020
CHL;2021;99.49422;CHL_2021
COL;1953;198.23283;COL_1953
COL;1954;236.59387;COL_1954
COL;1955;239.46509;COL_1955
COL;1956;235.51399;COL_1956
COL;1957;228.15843;COL_1957
COL;1958;207.84055;COL_1958
COL;1959;219.34396;COL_1959
COL;1960;232.25731;COL_1960
COL;1961;238.33893;COL_1961
COL;1962;252.75916;COL_1962
COL;1963;253.91559;COL_1963
COL;1964;251.80107;COL_1964
COL;1965;266.29108;COL_1965
COL;1966;274.73276;COL_1966
COL;1967;288.174;COL_1967
COL;1968;344.3329;COL_1968
COL;1969;295.02982;COL_1969
COL;1972;327.17126;COL_1972
COL;1974;362.43518;COL_1974
COL;1975;361.00488;COL_1975
COL;1976;348.91232;COL_1976
COL;1977;321.25223;COL_1977
COL;1984;345.75885;COL_1984
COL;1985;375.66174;COL_1985
COL;1986;337.71478;COL_1986
COL;1987;278.2093;COL_1987
COL;1988;280.32352;COL_1988
COL;1989;275.70883;COL_1989
COL;1990;267.23648;COL_1990
COL;1991;263.38885;COL_1991
COL;1992;250.37442;COL_1992
COL;1993;247.43216;COL_1993
COL;1994;245.45259;COL_1994
COL;1995;230.3754;COL_1995
COL;1996;232.67082;COL_1996
COL;1997;207.37086;COL_1997
COL;1998;192.67407;COL_1998
COL;1999;202.41559;COL_1999
COL;2000;201.25258;COL_2000
COL;2001;191.09113;COL_2001
COL;2002;185.45618;COL_2002
COL;2003;184.61188;COL_2003
COL;2004;180.45999;COL_2004
COL;2005;179.07567;COL_2005
COL;2006;177.22792;COL_2006
COL;2007;168.7902;COL_2007
COL;2008;165.55554;COL_2008
COL;2009;155.23746;COL_2009
COL;2010;154.93643;COL_2010
COL;2011;146.75282;COL_2011
COL;2012;145.92729;COL_2012
COL;2013;143.56909;COL_2013
COL;2014;145.66122;COL_2014
COL;2015;147.54681;COL_2015
COL;2016;142.53273;COL_2016
COL;2017;139.78357;COL_2017
COL;2018;139.86932;COL_2018
COL;2019;134.32149;COL_2019
COL;2020;144.24635;COL_2020
COL;2021;153.8411;COL_2021
CRI;1961;213.51477;CRI_1961
CRI;1962;213.87097;CRI_1962
CRI;1963;224.22115;CRI_1963
CRI;1964;235.97278;CRI_1964
CRI;1965;241.54283;CRI_1965
CRI;1966;253.02298;CRI_1966
CRI;1967;251.68117;CRI_1967
CRI;1968;266.1092;CRI_1968
CRI;1969;254.97626;CRI_1969
CRI;1970;302.35767;CRI_1970
CRI;1971;274.98065;CRI_1971
CRI;1972;279.4574;CRI_1972
CRI;1973;236.36191;CRI_1973
CRI;1974;233.48456;CRI_1974
CRI;1975;228.65973;CRI_1975
CRI;1976;224.36496;CRI_1976
CRI;1977;208.60408;CRI_1977
CRI;1978;213.9582;CRI_1978
CRI;1979;224.00447;CRI_1979
CRI;1980;229.84787;CRI_1980
CRI;1981;221.87614;CRI_1981
CRI;1982;249.83897;CRI_1982
CRI;1983;188.29242;CRI_1983
CRI;1984;255.44699;CRI_1984
CRI;1985;261.38452;CRI_1985
CRI;1986;250.92444;CRI_1986
CRI;1987;239.74498;CRI_1987
CRI;1988;258.84613;CRI_1988
CRI;1989;243.21155;CRI_1989
CRI;1990;208.702;CRI_1990
CRI;1991;223.16454;CRI_1991
CRI;1992;236.68306;CRI_1992
CRI;1993;234.9676;CRI_1993
CRI;1994;237.06326;CRI_1994
CRI;1995;228.46338;CRI_1995
CRI;1996;184.41856;CRI_1996
CRI;1997;166.58516;CRI_1997
CRI;1998;164.33434;CRI_1998
CRI;1999;171.11966;CRI_1999
CRI;2000;169.33978;CRI_2000
CRI;2001;166.18573;CRI_2001
CRI;2002;146.80995;CRI_2002
CRI;2003;139.95476;CRI_2003
CRI;2004;142.41058;CRI_2004
CRI;2005;130.2183;CRI_2005
CRI;2006;130.8118;CRI_2006
CRI;2007;122.67919;CRI_2007
CRI;2008;116.28164;CRI_2008
CRI;2009;114.91408;CRI_2009
CRI;2010;128.15616;CRI_2010
CRI;2011;118.67789;CRI_2011
CRI;2012;119.38208;CRI_2012
CRI;2013;110.57931;CRI_2013
CRI;2014;113.701164;CRI_2014
CRI;2015;104.175285;CRI_2015
CRI;2016;101.24894;CRI_2016
CRI;2017;98.8513;CRI_2017
CRI;2018;102.09066;CRI_2018
CRI;2019;109.81276;CRI_2019
CRI;2020;85.3978;CRI_2020
HRV;1985;437.3837;HRV_1985
HRV;1986;436.93677;HRV_1986
HRV;1987;439.62146;HRV_1987
HRV;1988;426.61044;HRV_1988
HRV;1989;424.15228;HRV_1989
HRV;1990;411.92282;HRV_1990
HRV;1991;393.18533;HRV_1991
HRV;1992;371.96674;HRV_1992
HRV;1993;384.1862;HRV_1993
HRV;1994;374.53223;HRV_1994
HRV;1995;363.42307;HRV_1995
HRV;1996;403.22278;HRV_1996
HRV;1997;407.84613;HRV_1997
HRV;1998;430.23212;HRV_1998
HRV;1999;424.1087;HRV_1999
HRV;2000;418.54465;HRV_2000
HRV;2001;360.32635;HRV_2001
HRV;2002;355.3682;HRV_2002
HRV;2003;367.73395;HRV_2003
HRV;2004;311.26816;HRV_2004
HRV;2005;323.78583;HRV_2005
HRV;2006;308.35083;HRV_2006
HRV;2007;308.09537;HRV_2007
HRV;2008;296.92084;HRV_2008
HRV;2009;285.24414;HRV_2009
HRV;2010;273.45764;HRV_2010
HRV;2011;258.43024;HRV_2011
HRV;2012;252.61618;HRV_2012
HRV;2013;238.25114;HRV_2013
HRV;2014;231.17282;HRV_2014
HRV;2015;242.89713;HRV_2015
HRV;2016;214.64229;HRV_2016
HRV;2017;213.03223;HRV_2017
HRV;2018;194.58427;HRV_2018
HRV;2019;191.35922;HRV_2019
HRV;2020;193.4958;HRV_2020
HRV;2021;202.70038;HRV_2021
CUB;1964;403.3683;CUB_1964
CUB;1968;431.89716;CUB_1968
CUB;1969;418.61948;CUB_1969
CUB;1970;317.82535;CUB_1970
CUB;1971;303.51675;CUB_1971
CUB;1972;297.54596;CUB_1972
CUB;1973;318.8499;CUB_1973
CUB;1974;335.64023;CUB_1974
CUB;1975;331.614;CUB_1975
CUB;1976;349.42407;CUB_1976
CUB;1977;362.52094;CUB_1977
CUB;1978;359.19736;CUB_1978
CUB;1979;304.66916;CUB_1979
CUB;1980;308.9989;CUB_1980
CUB;1981;326.4649;CUB_1981
CUB;1982;304.44626;CUB_1982
CUB;1983;321.46255;CUB_1983
CUB;1984;286.60342;CUB_1984
CUB;1985;307.6875;CUB_1985
CUB;1986;300.36832;CUB_1986
CUB;1987;287.67743;CUB_1987
CUB;1988;322.3221;CUB_1988
CUB;1989;273.41165;CUB_1989
CUB;1990;281.8086;CUB_1990
CUB;1991;270.74377;CUB_1991
CUB;1992;276.5068;CUB_1992
CUB;1993;278.05496;CUB_1993
CUB;1994;274.41397;CUB_1994
CUB;1995;272.43317;CUB_1995
CUB;1996;273.5071;CUB_1996
CUB;1997;242.34013;CUB_1997
CUB;1998;239.97388;CUB_1998
CUB;1999;240.26907;CUB_1999
CUB;2000;225.66106;CUB_2000
CUB;2001;226.81714;CUB_2001
CUB;2002;203.88655;CUB_2002
CUB;2003;208.50139;CUB_2003
CUB;2004;208.58325;CUB_2004
CUB;2005;217.06586;CUB_2005
CUB;2006;199.5867;CUB_2006
CUB;2007;193.90698;CUB_2007
CUB;2008;201.2191;CUB_2008
CUB;2009;194.61469;CUB_2009
CUB;2010;202.49342;CUB_2010
CUB;2011;180.24068;CUB_2011
CUB;2012;179.08131;CUB_2012
CUB;2013;177.95169;CUB_2013
CUB;2014;181.84674;CUB_2014
CUB;2015;181.1167;CUB_2015
CUB;2016;175.76997;CUB_2016
CUB;2017;188.82724;CUB_2017
CUB;2018;179.1055;CUB_2018
CUB;2019;181.30461;CUB_2019
CUB;2020;192.6597;CUB_2020
CUB;2021;263.82138;CUB_2021
CYP;1999;150.66426;CYP_1999
CYP;2000;177.823;CYP_2000
CYP;2004;171.24675;CYP_2004
CYP;2005;174.50798;CYP_2005
CYP;2006;161.97072;CYP_2006
CYP;2007;159.99689;CYP_2007
CYP;2008;150.01004;CYP_2008
CYP;2009;137.87968;CYP_2009
CYP;2010;133.20065;CYP_2010
CYP;2011;141.3397;CYP_2011
CYP;2012;135.17795;CYP_2012
CYP;2013;118.385185;CYP_2013
CYP;2014;122.02325;CYP_2014
CYP;2015;126.29488;CYP_2015
CYP;2016;107.337814;CYP_2016
CYP;2017;112.09315;CYP_2017
CYP;2018;97.42582;CYP_2018
CYP;2019;93.192215;CYP_2019
CYP;2020;96.89648;CYP_2020
CYP;2021;96.00899;CYP_2021
CZE;1986;503.13138;CZE_1986
CZE;1987;489.44162;CZE_1987
CZE;1988;472.59738;CZE_1988
CZE;1989;480.31158;CZE_1989
CZE;1990;481.28708;CZE_1990
CZE;1991;458.99915;CZE_1991
CZE;1992;440.13925;CZE_1992
CZE;1993;428.97513;CZE_1993
CZE;1994;417.57867;CZE_1994
CZE;1995;416.60468;CZE_1995
CZE;1996;394.632;CZE_1996
CZE;1997;391.16827;CZE_1997
CZE;1998;368.76755;CZE_1998
CZE;1999;361.48184;CZE_1999
CZE;2000;342.27258;CZE_2000
CZE;2001;336.5012;CZE_2001
CZE;2002;335.61566;CZE_2002
CZE;2003;338.78726;CZE_2003
CZE;2004;316.61298;CZE_2004
CZE;2005;307.7241;CZE_2005
CZE;2006;284.18994;CZE_2006
CZE;2007;272.68494;CZE_2007
CZE;2008;261.88007;CZE_2008
CZE;2009;262.1858;CZE_2009
CZE;2010;253.08017;CZE_2010
CZE;2011;243.75755;CZE_2011
CZE;2012;238.45242;CZE_2012
CZE;2013;227.14525;CZE_2013
CZE;2014;208.39964;CZE_2014
CZE;2015;213.09843;CZE_2015
CZE;2016;195.02919;CZE_2016
CZE;2017;197.51462;CZE_2017
CZE;2018;191.01944;CZE_2018
CZE;2019;182.1192;CZE_2019
CZE;2020;190.07057;CZE_2020
CZE;2021;182.69455;CZE_2021
DNK;1951;367.75583;DNK_1951
DNK;1952;411.8266;DNK_1952
DNK;1953;405.9786;DNK_1953
DNK;1954;405.8624;DNK_1954
DNK;1955;390.22806;DNK_1955
DNK;1956;389.35587;DNK_1956
DNK;1957;407.29077;DNK_1957
DNK;1958;403.6757;DNK_1958
DNK;1959;375.82748;DNK_1959
DNK;1960;394.04718;DNK_1960
DNK;1961;377.95306;DNK_1961
DNK;1962;386.80542;DNK_1962
DNK;1963;387.6631;DNK_1963
DNK;1964;393.12842;DNK_1964
DNK;1965;399.68747;DNK_1965
DNK;1966;419.93222;DNK_1966
DNK;1967;390.03137;DNK_1967
DNK;1968;367.95468;DNK_1968
DNK;1969;357.772;DNK_1969
DNK;1970;354.24753;DNK_1970
DNK;1971;349.89322;DNK_1971
DNK;1972;351.99146;DNK_1972
DNK;1973;351.23087;DNK_1973
DNK;1974;343.57635;DNK_1974
DNK;1975;335.81543;DNK_1975
DNK;1976;343.05872;DNK_1976
DNK;1977;308.73703;DNK_1977
DNK;1978;317.6391;DNK_1978
DNK;1979;318.76138;DNK_1979
DNK;1980;312.8781;DNK_1980
DNK;1981;311.41522;DNK_1981
DNK;1982;296.30426;DNK_1982
DNK;1983;294.18475;DNK_1983
DNK;1984;288.09097;DNK_1984
DNK;1985;287.842;DNK_1985
DNK;1986;282.08435;DNK_1986
DNK;1987;277.51666;DNK_1987
DNK;1988;270.5908;DNK_1988
DNK;1989;264.34073;DNK_1989
DNK;1990;269.24792;DNK_1990
DNK;1991;256.73367;DNK_1991
DNK;1992;251.89778;DNK_1992
DNK;1993;253.38326;DNK_1993
DNK;1994;232.2613;DNK_1994
DNK;1995;233.9663;DNK_1995
DNK;1996;211.86513;DNK_1996
DNK;1997;203.15996;DNK_1997
DNK;1998;194.377;DNK_1998
DNK;1999;197.89551;DNK_1999
DNK;2000;183.12325;DNK_2000
DNK;2001;184.06049;DNK_2001
DNK;2002;178.67288;DNK_2002
DNK;2003;172.57683;DNK_2003
DNK;2004;160.3947;DNK_2004
DNK;2005;149.4766;DNK_2005
DNK;2006;142.48097;DNK_2006
DNK;2007;132.15442;DNK_2007
DNK;2008;122.059845;DNK_2008
DNK;2009;117.38041;DNK_2009
DNK;2010;113.5158;DNK_2010
DNK;2011;102.056435;DNK_2011
DNK;2012;99.66162;DNK_2012
DNK;2013;95.17665;DNK_2013
DNK;2014;89.047035;DNK_2014
DNK;2015;90.36159;DNK_2015
DNK;2016;90.24752;DNK_2016
DNK;2017;86.14533;DNK_2017
DNK;2018;82.2612;DNK_2018
DNK;2019;77.142006;DNK_2019
DNK;2020;74.201675;DNK_2020
DNK;2021;72.90937;DNK_2021
DOM;1965;88.739;DOM_1965
DOM;1966;102.483055;DOM_1966
DOM;1967;125.1696;DOM_1967
DOM;1968;127.79275;DOM_1968
DOM;1969;111.33061;DOM_1969
DOM;1970;100.771965;DOM_1970
DOM;1971;113.92188;DOM_1971
DOM;1972;111.112015;DOM_1972
DOM;1973;115.90973;DOM_1973
DOM;1974;130.15167;DOM_1974
DOM;1975;142.595;DOM_1975
DOM;1976;146.78212;DOM_1976
DOM;1977;144.14185;DOM_1977
DOM;1978;138.41664;DOM_1978
DOM;1979;170.10846;DOM_1979
DOM;1980;169.89824;DOM_1980
DOM;1981;195.33658;DOM_1981
DOM;1982;190.14621;DOM_1982
DOM;1983;224.96277;DOM_1983
DOM;1984;251.77487;DOM_1984
DOM;1985;252.02197;DOM_1985
DOM;1986;191.74059;DOM_1986
DOM;1987;196.61783;DOM_1987
DOM;1988;195.91644;DOM_1988
DOM;1989;193.0654;DOM_1989
DOM;1990;178.9669;DOM_1990
DOM;1991;170.41066;DOM_1991
DOM;1992;155.42862;DOM_1992
DOM;1994;154.91162;DOM_1994
DOM;1995;159.3332;DOM_1995
DOM;1996;164.085;DOM_1996
DOM;1997;170.26373;DOM_1997
DOM;1998;180.58783;DOM_1998
DOM;1999;172.35373;DOM_1999
DOM;2000;135.3624;DOM_2000
DOM;2001;138.19969;DOM_2001
DOM;2002;136.22649;DOM_2002
DOM;2003;150.62376;DOM_2003
DOM;2004;159.26753;DOM_2004
DOM;2005;155.57599;DOM_2005
DOM;2006;126.109726;DOM_2006
DOM;2007;126.63742;DOM_2007
DOM;2008;128.44446;DOM_2008
DOM;2009;127.323814;DOM_2009
DOM;2010;142.70337;DOM_2010
DOM;2011;145.12502;DOM_2011
DOM;2012;152.04195;DOM_2012
DOM;2013;144.03993;DOM_2013
DOM;2014;134.81049;DOM_2014
DOM;2015;125.724655;DOM_2015
DOM;2016;126.50275;DOM_2016
DOM;2017;121.8079;DOM_2017
DOM;2018;128.6926;DOM_2018
ECU;1966;105.42775;ECU_1966
ECU;1967;110.327255;ECU_1967
ECU;1968;127.25602;ECU_1968
ECU;1969;147.31992;ECU_1969
ECU;1970;140.58081;ECU_1970
ECU;1971;160.1118;ECU_1971
ECU;1972;165.77026;ECU_1972
ECU;1973;175.03415;ECU_1973
ECU;1974;183.94551;ECU_1974
ECU;1975;189.59067;ECU_1975
ECU;1977;198.4692;ECU_1977
ECU;1978;199.81494;ECU_1978
ECU;1979;197.68915;ECU_1979
ECU;1980;199.33098;ECU_1980
ECU;1981;168.3506;ECU_1981
ECU;1982;199.58377;ECU_1982
ECU;1983;177.07674;ECU_1983
ECU;1984;204.51555;ECU_1984
ECU;1985;210.46315;ECU_1985
ECU;1986;202.2537;ECU_1986
ECU;1987;182.49266;ECU_1987
ECU;1988;188.74991;ECU_1988
ECU;1989;172.24478;ECU_1989
ECU;1990;164.17834;ECU_1990
ECU;1991;182.41707;ECU_1991
ECU;1992;168.22762;ECU_1992
ECU;1993;164.50328;ECU_1993
ECU;1994;175.61005;ECU_1994
ECU;1995;138.18456;ECU_1995
ECU;1996;144.6423;ECU_1996
ECU;1997;143.85085;ECU_1997
ECU;1998;155.12625;ECU_1998
ECU;1999;157.7338;ECU_1999
ECU;2000;151.84665;ECU_2000
ECU;2001;144.5497;ECU_2001
ECU;2002;144.33179;ECU_2002
ECU;2003;135.48927;ECU_2003
ECU;2004;126.07738;ECU_2004
ECU;2005;128.51773;ECU_2005
ECU;2006;127.83986;ECU_2006
ECU;2007;123.99479;ECU_2007
ECU;2008;124.04325;ECU_2008
ECU;2009;112.37742;ECU_2009
ECU;2010;112.988464;ECU_2010
ECU;2011;109.16169;ECU_2011
ECU;2012;110.94924;ECU_2012
ECU;2013;107.53527;ECU_2013
ECU;2014;103.9668;ECU_2014
ECU;2015;104.44651;ECU_2015
ECU;2016;110.30145;ECU_2016
ECU;2017;112.29959;ECU_2017
ECU;2018;113.49277;ECU_2018
ECU;2019;112.82131;ECU_2019
ECU;2020;167.46765;ECU_2020
ECU;2021;138.85449;ECU_2021
EGY;1965;259.16006;EGY_1965
EGY;1966;310.31778;EGY_1966
EGY;1967;301.06958;EGY_1967
EGY;1970;285.6741;EGY_1970
EGY;1971;255.51984;EGY_1971
EGY;1972;264.52744;EGY_1972
EGY;1973;263.5961;EGY_1973
EGY;1974;265.74808;EGY_1974
EGY;1975;316.07977;EGY_1975
EGY;1976;315.68384;EGY_1976
EGY;1977;294.19012;EGY_1977
EGY;1978;308.8988;EGY_1978
EGY;1979;291.7229;EGY_1979
EGY;1980;294.53632;EGY_1980
EGY;1987;463.11847;EGY_1987
EGY;1991;508.06305;EGY_1991
EGY;1992;488.0054;EGY_1992
EGY;2000;343.8625;EGY_2000
EGY;2001;370.43494;EGY_2001
EGY;2002;388.4109;EGY_2002
EGY;2003;398.87482;EGY_2003
EGY;2004;410.57364;EGY_2004
EGY;2005;415.0234;EGY_2005
EGY;2006;415.83582;EGY_2006
EGY;2007;408.6981;EGY_2007
EGY;2008;413.64447;EGY_2008
EGY;2009;420.17242;EGY_2009
EGY;2010;422.1846;EGY_2010
EGY;2011;402.42648;EGY_2011
EGY;2012;431.08328;EGY_2012
EGY;2013;375.15604;EGY_2013
EGY;2014;525.55804;EGY_2014
EGY;2015;456.01837;EGY_2015
EGY;2016;421.99384;EGY_2016
EGY;2017;422.62415;EGY_2017
EGY;2018;445.49695;EGY_2018
EGY;2019;459.27567;EGY_2019
SLV;1990;175.06308;SLV_1990
SLV;1991;162.97383;SLV_1991
SLV;1992;189.94562;SLV_1992
SLV;1993;187.76428;SLV_1993
SLV;1995;168.81773;SLV_1995
SLV;1996;186.91296;SLV_1996
SLV;1997;113.91677;SLV_1997
SLV;1998;119.95317;SLV_1998
SLV;1999;151.23602;SLV_1999
SLV;2000;154.4828;SLV_2000
SLV;2001;147.80168;SLV_2001
SLV;2002;136.93172;SLV_2002
SLV;2003;137.79686;SLV_2003
SLV;2004;130.76103;SLV_2004
SLV;2005;128.42879;SLV_2005
SLV;2006;127.23934;SLV_2006
SLV;2007;115.76989;SLV_2007
SLV;2008;118.56806;SLV_2008
SLV;2009;118.0668;SLV_2009
SLV;2010;116.83455;SLV_2010
SLV;2011;115.87059;SLV_2011
SLV;2012;101.47315;SLV_2012
SLV;2013;96.00634;SLV_2013
SLV;2014;97.9766;SLV_2014
SLV;2015;144.93712;SLV_2015
SLV;2016;120.03221;SLV_2016
SLV;2017;149.79337;SLV_2017
SLV;2018;116.26953;SLV_2018
EST;1981;552.49976;EST_1981
EST;1982;532.7399;EST_1982
EST;1985;580.13324;EST_1985
EST;1986;534.3608;EST_1986
EST;1987;534.0184;EST_1987
EST;1988;528.72577;EST_1988
EST;1989;503.18994;EST_1989
EST;1990;520.03424;EST_1990
EST;1991;497.89667;EST_1991
EST;1992;510.92087;EST_1992
EST;1993;532.1113;EST_1993
EST;1994;546.3285;EST_1994
EST;1995;512.5388;EST_1995
EST;1996;466.8183;EST_1996
EST;1997;441.68048;EST_1997
EST;1998;463.96683;EST_1998
EST;1999;436.57117;EST_1999
EST;2000;418.51855;EST_2000
EST;2001;412.61246;EST_2001
EST;2002;411.14386;EST_2002
EST;2003;403.63034;EST_2003
EST;2004;377.1333;EST_2004
EST;2005;364.5939;EST_2005
EST;2006;356.51855;EST_2006
EST;2007;341.78543;EST_2007
EST;2008;332.69943;EST_2008
EST;2009;311.14386;EST_2009
EST;2010;299.7598;EST_2010
EST;2011;270.76248;EST_2011
EST;2012;266.76788;EST_2012
EST;2013;257.8074;EST_2013
EST;2014;249.62689;EST_2014
EST;2015;234.79692;EST_2015
EST;2016;228.69485;EST_2016
EST;2017;220.38667;EST_2017
EST;2018;214.42567;EST_2018
EST;2019;203.89206;EST_2019
EST;2020;200.67957;EST_2020
EST;2021;211.18497;EST_2021
EST;2022;198.76707;EST_2022
FJI;1978;363.3933;FJI_1978
FJI;2001;712.7391;FJI_2001
FJI;2002;594.2188;FJI_2002
FJI;2003;588.29767;FJI_2003
FJI;2004;512.16254;FJI_2004
FJI;2005;546.7559;FJI_2005
FJI;2006;470.9208;FJI_2006
FJI;2007;419.18555;FJI_2007
FJI;2008;417.51755;FJI_2008
FJI;2009;506.37152;FJI_2009
FJI;2011;449.4886;FJI_2011
FJI;2012;409.63254;FJI_2012
FIN;1952;525.4051;FIN_1952
FIN;1953;527.36053;FIN_1953
FIN;1954;514.76074;FIN_1954
FIN;1955;541.1066;FIN_1955
FIN;1956;520.6742;FIN_1956
FIN;1957;494.58725;FIN_1957
FIN;1958;511.00793;FIN_1958
FIN;1959;503.17346;FIN_1959
FIN;1960;515.35156;FIN_1960
FIN;1961;523.49335;FIN_1961
FIN;1962;569.44824;FIN_1962
FIN;1963;560.43365;FIN_1963
FIN;1964;559.2504;FIN_1964
FIN;1965;575.2699;FIN_1965
FIN;1966;566.13544;FIN_1966
FIN;1967;554.01697;FIN_1967
FIN;1968;561.18744;FIN_1968
FIN;1969;553.4377;FIN_1969
FIN;1970;516.73517;FIN_1970
FIN;1971;518.3274;FIN_1971
FIN;1972;489.1439;FIN_1972
FIN;1973;468.49908;FIN_1973
FIN;1974;472.5394;FIN_1974
FIN;1975;441.62097;FIN_1975
FIN;1976;444.05008;FIN_1976
FIN;1977;422.06226;FIN_1977
FIN;1978;411.79883;FIN_1978
FIN;1979;397.00348;FIN_1979
FIN;1980;381.9822;FIN_1980
FIN;1981;385.26666;FIN_1981
FIN;1982;362.6541;FIN_1982
FIN;1983;357.04367;FIN_1983
FIN;1984;348.90573;FIN_1984
FIN;1985;361.42557;FIN_1985
FIN;1986;343.8016;FIN_1986
FIN;1987;332.80426;FIN_1987
FIN;1988;324.45938;FIN_1988
FIN;1989;312.85645;FIN_1989
FIN;1990;309.6336;FIN_1990
FIN;1991;298.41998;FIN_1991
FIN;1992;291.19748;FIN_1992
FIN;1993;287.4686;FIN_1993
FIN;1994;262.12457;FIN_1994
FIN;1995;263.389;FIN_1995
FIN;1996;242.86368;FIN_1996
FIN;1997;233.1649;FIN_1997
FIN;1998;227.74014;FIN_1998
FIN;1999;221.61002;FIN_1999
FIN;2000;216.72484;FIN_2000
FIN;2001;204.01494;FIN_2001
FIN;2002;202.93417;FIN_2002
FIN;2003;195.67595;FIN_2003
FIN;2004;183.5047;FIN_2004
FIN;2005;177.1626;FIN_2005
FIN;2006;172.63411;FIN_2006
FIN;2007;169.939;FIN_2007
FIN;2008;164.55388;FIN_2008
FIN;2009;160.57681;FIN_2009
FIN;2010;156.82567;FIN_2010
FIN;2011;149.4482;FIN_2011
FIN;2012;145.75644;FIN_2012
FIN;2013;137.10394;FIN_2013
